99	-2.3999999999999995
198	-4.1
294	-7.600000000000001
393	-3.6
490	-2.8
588	-4.300000000000001
687	1.0999999999999999
786	-9.100000000000001
885	-18.4
984	-19.400000000000002
1083	-14.4
1179	-8.700000000000001
1276	-3.500000000000001
1375	-13.300000000000002
1472	-4.4
1571	-19.6
1670	-14.400000000000002
1768	-7.200000000000003
1867	0.9999999999999999
1966	-8.3
2065	-9.400000000000002
2164	-13.400000000000002
2263	-4.800000000000001
2362	-7.300000000000001
2461	2.399999999999999
2560	-19.2
2659	-3.400000000000002
2758	6.1
2857	-21.4
2956	-19.200000000000003
3055	-9.000000000000004
3153	-31.200000000000003
3249	11.1
3348	3.6
3444	2.4
3541	-3.4000000000000004
3640	-8.500000000000002
3737	-3.3000000000000003
3836	-14.4
3935	-18.599999999999998
4001	-3.8
4100	-23.4
4196	1.5999999999999988
4295	1.8000000000000005
4394	-1.6000000000000005
4487	2.4999999999999987
4586	1.7000000000000002
4683	1.5000000000000004
4782	-29.0
4881	-19.6
4980	-8.200000000000001
5079	-4.100000000000002
5175	1.6
5271	-13.4
5370	-7.4
5469	-14.4
5568	-2.4999999999999996
5609	-14.600000000000001
5708	-6.6
5807	-4.000000000000003
5905	0.7999999999999999
6004	-14.200000000000003
6100	6.699999999999999
6196	2.6999999999999984
6295	-7.300000000000001
6391	-3.400000000000002
6490	-14.3
6589	-13.3
6688	0.8999999999999999
6782	3.2
6880	-8.4
6979	-8.300000000000002
7078	-13.500000000000002
7177	1.1
7275	-2.4999999999999996
7373	0.8999999999999999
7469	-18.6
7568	-4.2
7667	-3.4
7766	-19.6
7862	-13.399999999999999
7961	-1.3999999999999995
8010	6.299999999999999
8106	-3.4
8202	-8.300000000000002
8295	-3.2
8394	-3.1999999999999997
8493	-9.400000000000002
8591	-9.300000000000002
8690	-3.3
8786	-3.5
8885	-4.400000000000001
8984	-3.2999999999999994
9083	-9.5
9179	-7.300000000000001
9278	-8.3
9374	-2.5999999999999996
9473	-3.3000000000000016
9570	-3.4000000000000004
9666	2.5999999999999988
9762	3.6
9861	-8.400000000000002
9957	-2.4999999999999996
10056	-2.4999999999999996
10152	6.599999999999999
10248	-8.400000000000002
10342	2.4999999999999987
10438	-3.0000000000000027
10537	-12.5
10636	-4.100000000000002
10734	-6.500000000000002
10833	0.8999999999999999
10932	-9.200000000000001
11028	1.3999999999999995
11127	-9.300000000000002
11223	-3.3000000000000007
11322	-14.400000000000002
11421	-9.4
11520	0.7
11616	-2.3999999999999995
11715	0.0
11811	2.6000000000000005
11907	-8.3
12001	-4.300000000000001
12100	-4.2
12198	-4.200000000000002
12296	0.5
12394	-3.4999999999999996
12490	6.6
12589	-14.3
12685	-13.3
12781	1.6000000000000005
12877	6.599999999999999
12976	-14.300000000000002
13074	-14.200000000000003
13170	1.4999999999999996
13266	-8.200000000000003
13365	-18.3
13464	1.9
13563	-8.9
13662	2.1999999999999993
13760	6.199999999999999
13858	-3.5000000000000018
13956	-19.4
14054	6.0
14153	6.3
14251	-19.200000000000003
14350	-9.3
14448	-9.300000000000002
14544	1.5999999999999988
14642	-4.1000000000000005
14741	-4.300000000000001
14839	-8.5
14935	1.799999999999999
15034	-7.300000000000001
15133	-9.4
15229	-3.300000000000001
15325	-1.6
15421	1.8000000000000003
15517	-13.5
15611	3.400000000000001
15707	-3.2
15803	1.8000000000000007
15897	12.499999999999998
15996	-9.300000000000002
16048	-4.600000000000001
16145	-3.7
16243	0.7999999999999999
16337	7.599999999999998
16436	0.7999999999999999
16532	-3.4000000000000017
16628	3.5999999999999996
16724	1.7999999999999998
16821	6.799999999999998
16920	-9.300000000000002
17016	-3.4000000000000004
17112	7.800000000000001
17206	13.5
17300	2.5999999999999988
17394	7.599999999999998
17490	-7.5
17584	3.399999999999999
17680	1.6999999999999993
17776	1.5
17875	-3.100000000000003
17971	6.399999999999999
18067	-3.3
18159	13.5
18251	13.599999999999998
18347	1.5
18443	-2.4999999999999996
18542	0.0
18638	1.6999999999999997
18737	-13.3
18833	2.4999999999999987
18932	-2.3000000000000007
19028	-3.400000000000001
19122	7.699999999999998
19218	1.8999999999999981
19314	-3.3
19413	0.7999999999999999
19509	1.4999999999999987
19607	-4.100000000000001
19703	1.6999999999999997
19799	2.5999999999999996
19897	-3.4
19993	7.599999999999999
20042	6.399999999999999
20136	-2.500000000000001
20232	-7.200000000000002
20328	-18.5
20427	0.7
20526	0.8999999999999999
20622	-2.300000000000002
20720	0.0
20814	2.4
20912	-4.300000000000002
21008	7.699999999999999
21104	1.4000000000000004
21200	-3.500000000000001
21296	-8.3
21392	-8.3
21488	-8.300000000000002
21584	1.8999999999999981
21683	-4.0
21782	-9.3
21881	-9.4
21975	-2.4999999999999996
22071	6.899999999999997
22167	6.699999999999999
22263	2.599999999999998
22359	-8.6
22455	-3.4000000000000004
22554	-9.000000000000004
22650	-8.3
22749	-4.200000000000001
22848	1.7
22939	13.5
23035	-3.400000000000002
23131	-2.7
23227	-3.300000000000002
23325	-14.3
23421	-3.500000000000001
23517	2.7000000000000006
23616	-13.3
23715	0.7999999999999999
23811	6.899999999999998
